iter	Logloss
152	0.0007010998345
153	0.0007010896695
154	0.0007010783335
155	0.0007010683388
156	0.0007010609185
157	0.0007010598584
158	0.0007010479816
159	0.0007010332248
160	0.0007010279706
161	0.0007010152933
162	0.0007010075053
163	0.0007009906311
164	0.0007009744492
165	0.0007009742978
166	0.0007009582673
167	0.0007009467988
168	0.0007009329128
169	0.0007009167715
170	0.0007009127287
171	0.0007008938642
172	0.0007008934965
173	0.0007008902704
174	0.0007008764682
175	0.0007008496453
176	0.0007008421384
177	0.0007008335283
178	0.0007008313649
179	0.0007008207861
180	0.0007008015755
181	0.0007007978762
182	0.000700786021
183	0.0007007737981
184	0.0007007737981
185	0.0007007559071
186	0.0007007559071
187	0.0007007479865
188	0.000700730074
189	0.0007007212258
190	0.0007007212258
191	0.0007007048303
192	0.0007007048303
193	0.0007007048303
194	0.0007006908118
195	0.0007006908118
196	0.0007006908118
197	0.0007006908118
198	0.0007006820718
199	0.0007006820718
200	0.0007006679884
201	0.0007006679884
202	0.0007006599623
203	0.0007006599623
204	0.0007006599623
205	0.0007006373769
206	0.0007006373769
207	0.0007006232502
208	0.0007006165871
209	0.000700603323
210	0.000700603323
211	0.0007006068087
212	0.0007006068087
213	0.0007005826657
214	0.0007005826657
215	0.0007005747911
216	0.0007005691636
217	0.0007005675871
218	0.0007005594096
219	0.0007005594096
220	0.0007005503019
221	0.0007005503019
222	0.0007005469703
223	0.0007005447853
224	0.0007005447853
225	0.0007005447853
226	0.0007005447853
227	0.000700508852
228	0.000700508852
229	0.000700508852
230	0.0007005149311
231	0.0007005149311
232	0.0007004979271
233	0.0007004979271
234	0.0007004979271
235	0.000700486418
236	0.0007004813342
237	0.0007004813342
238	0.0007004813342
239	0.0007004638543
240	0.0007004638543
241	0.0007004423072
242	0.0007004342163
243	0.0007004342163
244	0.0007003994268
245	0.0007003974825
246	0.0007003974825
247	0.0007003974825
248	0.0007003908194
249	0.0007003908194
250	0.0007003718468
251	0.0007003475956
252	0.0007003374278
253	0.0007003290773
254	0.0007003290773
255	0.0007003290773
256	0.0007003159024
257	0.0007003159024
258	0.0007003115946
259	0.0007003034848
260	0.0007002791038
261	0.0007002791038
262	0.0007002791038
263	0.0007002706451
264	0.0007002580543
265	0.0007002505475
266	0.0007002464587
267	0.0007002464587
268	0.0007002282217
269	0.0007002282217
270	0.0007002209961
271	0.0007002063258
272	0.0007002032349
273	0.0007002032349
274	0.0007001958146
275	0.0007001767338
276	0.0007001560738
277	0.0007001560738
278	0.0007001560738
279	0.0007001547541
280	0.0007001547541
281	0.0007001393294
282	0.0007001393294
283	0.0007001197078
284	0.0007001197078
285	0.0007001112924
286	0.0007001112924
287	0.0007001112924
288	0.0007001112924
289	0.0007001112924
290	0.0007001112924
291	0.0007001112924
292	0.0007001112924
293	0.0007001112924
294	0.0007001112924
295	0.0007000923846
296	0.0007000826928
297	0.0007000622464
298	0.0007000622464
299	0.0007000543745
300	0.0007000421083
301	0.0007000215348
302	0.0007000215348
303	0.0007000215348
304	0.0007000217511
305	0.0006999985167
306	0.0006999985167
307	0.0006999985167
308	0.0006999985167
309	0.0006999985167
310	0.000699994144
311	0.0006999730324
312	0.0006999613286
313	0.0006999466151
314	0.0006999466151
315	0.0006999466151
316	0.0006999466151
317	0.0006999466151
318	0.0006999466151
319	0.0006999378129
320	0.000699925828
321	0.00069990493
322	0.0006998834695
323	0.0006998834695
324	0.0006998882505
325	0.0006998882505
326	0.0006998882505
327	0.0006998882505
328	0.0006998745781
329	0.0006998626147
330	0.0006998626147
331	0.0006998529445
332	0.0006998529445
333	0.0006998529445
334	0.0006998529445
335	0.0006998403511
336	0.0006998251887
337	0.0006998012404
338	0.0006998012404
339	0.0006998012404
340	0.0006998012404
341	0.0006997801909
342	0.0006997595309
343	0.0006997595309
344	0.0006997590982
345	0.0006997590982
346	0.0006997449931
347	0.0006997314938
348	0.0006997314938
349	0.0006997314938
350	0.0006997314938
351	0.0006997206987
352	0.0006996988921
353	0.0006996893544
354	0.0006996893544
355	0.0006996893544
356	0.0006996893544
357	0.0006996893544
358	0.0006996712877
359	0.0006996712877
360	0.0006996712877
361	0.0006996712877
362	0.0006996712877
363	0.0006996712877
364	0.0006996712877
365	0.0006996584563
366	0.0006996464091
367	0.0006996312196
368	0.0006996312196
369	0.0006996323878
370	0.0006996139155
371	0.0006996034665
372	0.0006995893398
373	0.0006995833689
374	0.0006995677495
375	0.0006995677495
376	0.0006995677495
377	0.0006995677495
378	0.0006995566704
379	0.0006995522166
380	0.000699550248
381	0.0006995436497
382	0.0006995369406
383	0.0006995369406
384	0.000699527165
385	0.0006995211941
386	0.0006995211941
387	0.0006995211941
388	0.0006995211941
389	0.0006995211941
390	0.0006995135575
391	0.0006995095553
392	0.0006995095553
393	0.0006995095553
394	0.0006995095553
395	0.0006995095553
396	0.0006995095553
397	0.0006995080626
398	0.0006995080626
399	0.0006994858449
400	0.0006994858449
401	0.0006994858449
402	0.0006994858449
403	0.0006994858449
404	0.0006994861045
405	0.0006994680621
406	0.0006994680621
407	0.0006994680621
408	0.0006994605769
409	0.0006994592789
410	0.0006994570939
411	0.0006994512529
412	0.0006994453036
413	0.0006994262228
414	0.0006994202087
415	0.0006994183023
416	0.0006993910683
417	0.0006993873906
418	0.0006993787805
419	0.0006993589209
420	0.0006993581204
421	0.0006993427606
422	0.0006993427606
423	0.0006993270979
424	0.0006993191152
425	0.0006993192017
426	0.0006993114353
427	0.0006992901262
428	0.000699272841
429	0.000699271305
430	0.0006992596013
431	0.0006992517267
432	0.0006992436141
433	0.0006992357178
434	0.0006992200335
435	0.0006992200335
436	0.0006992105797
437	0.0006992105797
438	0.0006992105797
439	0.0006991908715
440	0.0006991855929
441	0.0006991855929
442	0.0006991813311
443	0.0006991813311
444	0.0006991570366
445	0.0006991463497
446	0.0006991463497
447	0.000699132872
448	0.0006991250839
449	0.0006991250839
450	0.0006991250839
451	0.000699105181
452	0.000699105181
453	0.000699105181
454	0.0006990923956
455	0.0006990923956
456	0.0006990853863
457	0.0006990853863
458	0.0006990853863
459	0.0006990750671
460	0.0006990750671
461	0.0006990750671
462	0.0006990678848
463	0.000699047095
464	0.0006990522221
465	0.0006990522221
466	0.000699039891
467	0.000699039891
468	0.0006990396287
469	0.0006990396287
470	0.0006990155965
471	0.0006990155965
472	0.0006990140605
473	0.0006990140605
474	0.0006990056667
475	0.0006990056667
476	0.0006989990036
477	0.0006989990036
478	0.0006989838168
479	0.0006989838168
480	0.0006989776296
481	0.0006989776296
482	0.0006989679594
483	0.0006989679594
484	0.0006989586354
485	0.0006989515396
486	0.0006989515396
487	0.0006989515396
488	0.0006989372209
489	0.0006989373912
490	0.0006989276994
491	0.0006989243246
492	0.0006989243246
493	0.0006989186999
494	0.0006989186999
495	0.0006988973259
496	0.0006988973259
497	0.0006988915714
498	0.0006988915714
499	0.0006988897325
500	0.0006988897325
501	0.0006988897325
502	0.0006988879802
503	0.0006988751083
504	0.0006988751083
505	0.0006988665197
506	0.0006988665197
507	0.0006988581692
508	0.0006988581692
509	0.0006988390019
510	0.0006988390019
511	0.0006988361246
512	0.0006988253295
513	0.0006988253295
514	0.0006988179524
515	0.0006988179524
516	0.0006988014028
517	0.0006988014028
518	0.0006987848315
519	0.0006987774112
520	0.0006987774112
521	0.0006987774112
522	0.0006987718946
523	0.0006987718946
524	0.0006987718946
525	0.0006987718946
526	0.0006987718946
527	0.0006987545229
528	0.0006987545229
529	0.0006987545229
530	0.0006987458478
531	0.0006987458478
532	0.0006987458478
533	0.0006987556911
534	0.0006987556911
535	0.0006987556911
536	0.0006987396174
537	0.0006987396174
538	0.0006987396174
539	0.0006987340792
540	0.0006987340792
541	0.0006987211639
542	0.0006987211639
543	0.0006987211639
544	0.0006987211639
545	0.0006828986696
546	0.0006828986696
547	0.0006828986696
548	0.0006828916387
549	0.0006828916387
550	0.0006828916387
551	0.0006828916387
552	0.0006828916387
553	0.0006828916387
554	0.0006828823146
555	0.0006828823146
556	0.0006828823146
557	0.0006828823146
558	0.0006828823146
559	0.0006828823146
560	0.0006828823146
561	0.0006828830934
562	0.0006828728608
563	0.0006828660029
564	0.0006828660029
565	0.0006828660029
566	0.0006828559001
567	0.0006828589504
568	0.0006828589504
569	0.0006828551023
570	0.0006828467923
571	0.0006828395667
572	0.0006828317814
573	0.0006828317814
574	0.0006828317814
575	0.0006828317814
576	0.0006828317814
577	0.0006828317814
578	0.0006828201425
579	0.0006828201425
580	0.0006828201425
581	0.0006828201425
582	0.0006828201425
583	0.0006828181955
584	0.0006828181955
585	0.0006828181955
586	0.0006828181955
587	0.0006828094528
588	0.0006828094528
589	0.0006828094528
590	0.0006828094528
591	0.0006828094528
592	0.0006828094528
593	0.0006828126762
594	0.0006828126762
595	0.000682797165
596	0.0006828032007
597	0.0006827980952
598	0.0006827980952
599	0.0006827876678
600	0.0006827876678
601	0.0006827876678
602	0.0006827876678
603	0.0006827876678
604	0.0006827876678
605	0.0006827876678
606	0.0006827876678
607	0.0006827876678
608	0.0006827876678
609	0.0006827876678
610	0.0006827876678
611	0.0006827876678
612	0.0006827876678
613	0.0006827876678
614	0.0006827940281
615	0.0006827758992
616	0.0006827758992
617	0.0006827730246
618	0.0006827730246
619	0.0006827730246
620	0.0006827730246
621	0.0006827730246
622	0.0006827730246
623	0.0006827705368
624	0.0006827591332
625	0.0006827591332
626	0.0006827591332
627	0.0006827591332
628	0.0006827591332
629	0.0006827591332
630	0.0006827591332
631	0.0006827591332
632	0.0006827591332
633	0.0006827591332
634	0.0006827553473
635	0.0006827553473
636	0.0006827553473
637	0.0006827471293
638	0.0006827471293
639	0.0006827471293
640	0.0006827471293
641	0.0006827312043
642	0.0006827312043
643	0.0006827312043
644	0.0006827312043
645	0.0006827312043
646	0.0006827312043
647	0.0006827312043
648	0.0006827312043
649	0.0006827312043
650	0.0006827312043
651	0.0006827312043
652	0.0006827312043
653	0.0006827312043
654	0.0006827312043
655	0.0006827312043
656	0.0006827312043
657	0.0006827312043
658	0.0006827312043
659	0.0006827312043
660	0.0006827312043
661	0.0006827312043
662	0.0006827312043
663	0.0006827312043
664	0.0006827369399
665	0.0006827226374
666	0.0006827226374
667	0.0006827226374
668	0.0006827242167
669	0.0006827242167
670	0.0006827242167
671	0.0006827242167
672	0.0006827242167
673	0.0006827242167
674	0.0006827242167
675	0.0006827242167
676	0.0006827242167
677	0.0006827242167
678	0.0006827242167
679	0.0006827242167
680	0.000682701588
681	0.000682701588
682	0.000682702648
683	0.000682702648
684	0.0006826972396
685	0.0006826972396
686	0.0006718879653
687	0.0006611931622
688	0.0006444860938
689	0.0006236176018
690	0.0006236176018
691	0.0006236176018
692	0.0006112134592
693	0.0006112094786
694	0.0006112046138
695	0.0006112128994
696	0.0006112128994
697	0.0006111881507
698	0.0006111881507
699	0.0006111881507
700	0.0006111878072
701	0.0006111878072
702	0.0006111878072
703	0.0006111762738
704	0.0006111762738
705	0.0006111762738
706	0.0006111746054
707	0.0006111746054
708	0.0006111746054
709	0.0006111746054
710	0.0006111746054
711	0.0006111746054
712	0.0006111746054
713	0.0005994365677
714	0.000599429234
715	0.000599429234
716	0.000599429234
717	0.000599429234
718	0.000599429234
719	0.000599428082
720	0.000599428082
721	0.000599428082
722	0.0005994225492
723	0.0005994225492
724	0.0005994225492
725	0.0005994225492
726	0.0005994225492
727	0.0005994224816
728	0.0005994224816
729	0.0005994224816
730	0.0005994224816
731	0.0005994224816
732	0.0005994224816
733	0.0005994224816
734	0.0005994224816
735	0.0005994112322
736	0.0005994112322
737	0.0005994112322
738	0.0005994112322
739	0.0005994054993
740	0.0005994054993
741	0.000599393517
742	0.000599393517
743	0.000599393517
744	0.0005993915267
745	0.0005993915267
746	0.0005993855072
747	0.0005993855072
748	0.0005993766618
749	0.0005993766618
750	0.0005993804017
751	0.0005993804017
752	0.0005993804017
753	0.0005993804017
754	0.0005993804017
755	0.0005993804017
756	0.0005993712128
757	0.0005993692874
758	0.0005993692874
759	0.0005993692874
760	0.0005993692874
761	0.0005993692874
762	0.0005993692874
763	0.0005993692874
764	0.0005993627487
765	0.0005993627487
766	0.0005993627487
767	0.0005993627487
768	0.0005993627487
769	0.0005993627487
770	0.0005993627487
771	0.0005993627487
772	0.0005993604799
773	0.0005993604799
774	0.0005993604799
775	0.0005993604799
776	0.0005993604799
777	0.000599367554
778	0.000599367554
779	0.0005993576242
780	0.0005993576242
781	0.0005993576242
782	0.0005993576242
783	0.0005993522158
784	0.0005993522158
785	0.0005993522158
786	0.0005993314666
787	0.0005993290707
788	0.0005993290707
789	0.0005993290707
790	0.0005993290707
791	0.0005993290707
792	0.0005993290707
793	0.0005993262123
794	0.0005993262123
795	0.0005993262123
796	0.0005993262123
797	0.0005993262123
798	0.0005993273778
799	0.0005993273778
800	0.0005993273778
801	0.0005993153766
802	0.0005993137487
803	0.0005993137487
804	0.0005993137487
805	0.0005993108119
806	0.0005993108119
807	0.0005993040406
808	0.0005993040406
809	0.0005993040406
810	0.0005993040406
811	0.0005993040406
812	0.0005993041245
813	0.0005993041245
814	0.0005992957063
815	0.0005992957063
816	0.0005992957063
817	0.0005992957063
818	0.0005992957063
819	0.0005992957063
820	0.0005992957063
821	0.0005992914878
822	0.0005992914878
823	0.0005992914878
824	0.0005992799138
825	0.0005992799138
826	0.0005992799138
827	0.0005992799138
828	0.0005992799138
829	0.0005992799138
830	0.0005992799138
831	0.0005992799138
832	0.0005992799138
833	0.0005992799138
834	0.0005992799138
835	0.0005992799138
836	0.0005992799138
837	0.0005992799138
838	0.0005992799138
839	0.0005992799138
840	0.0005992799138
841	0.0005992799138
842	0.0005992799138
843	0.0005992799138
844	0.0005992799138
845	0.0005992745109
846	0.0005992745109
847	0.0005992745109
848	0.0005992745109
849	0.0005992708494
850	0.0005992615497
851	0.0005992615497
852	0.0005992615497
853	0.0005992615497
854	0.0005992620932
855	0.0005992620932
856	0.0005992620932
857	0.0005992620932
858	0.0005992620932
859	0.000599258502
860	0.000599258502
861	0.000599258502
862	0.000599258502
863	0.000599258502
864	0.000599258502
865	0.0005992461439
866	0.0005992396349
867	0.0005992396349
868	0.0005992443537
869	0.000599246993
870	0.0005992396159
871	0.0005992396159
872	0.0005992282962
873	0.0005992282962
874	0.0005992205135
875	0.0005992207461
876	0.0005992207461
877	0.0005992207461
878	0.0005992207461
879	0.0005992207461
880	0.0005992207461
881	0.0005992119088
882	0.0005992119088
883	0.0005992119088
884	0.0005992119088
885	0.0005992119088
886	0.0005992119088
887	0.0005991954592
888	0.0005991954592
889	0.0005991954592
890	0.0005991954592
891	0.0005991954592
892	0.0005991962163
893	0.0005991962163
894	0.0005991884499
895	0.0005991884499
896	0.0005991884499
897	0.0005991884499
898	0.00059918077
899	0.00059918077
900	0.00059918077
901	0.00059918077
902	0.00059918077
903	0.0005991739122
904	0.0005991739122
905	0.0005991623788
906	0.0005991623788
907	0.0005991681766
908	0.0005991681766
909	0.0005991681766
910	0.0005991546394
911	0.0005991546394
912	0.0005991490092
913	0.000599145245
914	0.0005991424137
915	0.0005991424137
916	0.0005991424137
917	0.0005991310345
918	0.0005991310345
919	0.0005991310345
920	0.0005991310345
921	0.0005991310345
922	0.0005991310345
923	0.0005991263643
924	0.0005991263643
925	0.0005991263643
926	0.0005991263643
927	0.0005991214535
928	0.0005991214535
929	0.0005991204151
930	0.0005991204151
931	0.000599118295
932	0.000599118295
933	0.0005991200446
934	0.0005991200446
935	0.0005991068455
936	0.0005991068455
937	0.0005991033003
938	0.0005991033003
939	0.0005990963586
940	0.0005990963586
941	0.0005990963586
942	0.0005990876592
943	0.0005990876592
944	0.0005990876592
945	0.0005990876592
946	0.0005990876592
947	0.0005990876592
948	0.0005990876592
949	0.0005990905121
950	0.0005990905121
951	0.0005990905121
952	0.0005990905121
953	0.0005990905121
954	0.0005990905121
955	0.0005990905121
956	0.0005990905121
957	0.0005990905121
958	0.0005990905121
959	0.0005990905121
960	0.0005990817722
961	0.0005990817722
962	0.0005990748494
963	0.0005990729051
964	0.000599061461
965	0.000599061461
966	0.0005990626049
967	0.0005990626049
968	0.0005990517232
969	0.0005990517232
970	0.0005990509227
971	0.000599034484
972	0.000599034484
973	0.0005990391568
974	0.0005990391568
975	0.0005990391568
976	0.0005990391568
977	0.0005990391568
978	0.000599031604
979	0.000599031604
980	0.000599031604
981	0.0005990253086
982	0.0005990253086
983	0.0005990209603
984	0.0005990209603
985	0.000599015057
986	0.0005990135021
987	0.0005990073555
988	0.000599008548
989	0.0005989981369
990	0.0005989917983
991	0.0005989917983
992	0.0005989917983
993	0.0005989953272
994	0.0005989953272
995	0.0005989953272
996	0.0005989795347
997	0.0005989795347
998	0.0005989824336
999	0.0005989850297
